spend per visit,nights per visit,quarter,dur_stay,mode,purpose
961.0751191,5.28845114,April-June,4-7  nights,Air,Holiday
1842.436477,7.009749798,April-June,4-7  nights,Air,Business
1014.999952,5,April-June,4-7  nights,Air,VFR
1288.187642,9.299298447,April-June,8-14 nights,Air,Holiday
11193.20605,21.80810866,April-June,8-14 nights,Air,Business
1947.771991,11.09300019,April-June,8-14 nights,Air,VFR
1014.999952,16,April-June,15+  nights,Air,VFR
1015.000026,20.00000029,April-June,15+  nights,Air,Miscellaneous
694.2048367,2.48484436,April-June,1-3  nights,Air,Business
2364.336691,5.710900986,April-June,4-7  nights,Air,Holiday
1525.788668,3.984624542,April-June,4-7  nights,Air,Business
2328.388166,4.301318222,April-June,4-7  nights,Air,VFR
564.8263645,5.000000104,April-June,8-14 nights,Air,Holiday
6387.476742,8.667551683,April-June,8-14 nights,Air,Business
4014.999975,14.00000062,April-June,8-14 nights,Air,VFR
890.0584857,2.542104469,April-June,1-3  nights,Air,Holiday
606.5086288,2.002404148,April-June,1-3  nights,Air,Business
246.2089289,2.999999947,April-June,1-3  nights,Air,VFR
771.2489782,5.269452545,April-June,4-7  nights,Air,Holiday
626.8347706,5.486807935,April-June,4-7  nights,Air,Business
407.5438052,5.137173043,April-June,4-7  nights,Air,VFR
475.8350104,4.312831034,April-June,8-14 nights,Air,Holiday
1840.999979,11.99999915,April-June,8-14 nights,Air,Business
376.9290283,10.96541833,April-June,8-14 nights,Air,VFR
257.0995988,2.3431763,April-June,1-3  nights,Air,Holiday
938.5561814,1.76018619,April-June,1-3  nights,Air,Business
154.3113182,2.975875235,April-June,1-3  nights,Air,VFR
273.5590535,1.14278987,April-June,1-3  nights,Air,Miscellaneous
118.9100868,1.556431965,April-June,1-3  nights,Sea,Holiday
107.4802891,2.180027904,April-June,1-3  nights,Tunnel,Holiday
444.246088,4.933790078,April-June,4-7  nights,Air,Holiday
1334.206749,4.636652153,April-June,4-7  nights,Air,Business
626.7537297,5.656094749,April-June,4-7  nights,Air,VFR
765.0000204,4,April-June,4-7  nights,Air,Miscellaneous
56.99468685,3.616591353,April-June,4-7  nights,Tunnel,Holiday
50.00000125,4,April-June,4-7  nights,Tunnel,Business
1113.024487,9.80984197,April-June,8-14 nights,Air,Holiday
695.0656298,10.66518089,April-June,8-14 nights,Air,Business
507.3460494,10.20529323,April-June,8-14 nights,Air,VFR
215.0000064,12.00000086,April-June,8-14 nights,Air,Study
250,10.00000038,April-June,8-14 nights,Sea,Holiday
1174.15939,16.63513916,April-June,15+  nights,Air,Holiday
3886.911807,61.74370487,April-June,15+  nights,Air,Business
451.6328589,39.09457699,April-June,15+  nights,Air,VFR
515.0000179,2,April-June,1-3  nights,Air,Holiday
515.0000357,3.000000113,April-June,1-3  nights,Air,Business
580.3770662,2.798781082,April-June,1-3  nights,Air,VFR
84.95674302,1,April-June,1-3  nights,Air,Miscellaneous
185.0000006,6.000000259,April-June,4-7  nights,Air,Holiday
243.5546395,2,April-June,4-7  nights,Air,Business
486.006821,3.731708327,April-June,4-7  nights,Air,VFR
7086.999191,9.062025867,April-June,8-14 nights,Air,Holiday
269.3610652,10.77380874,April-June,8-14 nights,Air,VFR
1868.24053,102.3470263,April-June,15+  nights,Air,VFR
282.0003437,2.219568735,April-June,1-3  nights,Air,Holiday
1237.219455,1.701102866,April-June,1-3  nights,Air,Business
859.7520499,1.772328806,April-June,1-3  nights,Air,VFR
147.5553151,1,April-June,1-3  nights,Air,Miscellaneous
274.9999988,1.5,April-June,1-3  nights,Sea,Holiday
210.0000022,1.666666667,April-June,1-3  nights,Tunnel,Holiday
720.3648125,5.07421856,April-June,4-7  nights,Air,Holiday
1071.162793,5.308675606,April-June,4-7  nights,Air,Business
1758.287248,4.72337405,April-June,4-7  nights,Air,VFR
1063.157478,4.768089769,April-June,8-14 nights,Air,Holiday
734.9080019,3.932633894,April-June,8-14 nights,Air,Business
683.6335175,7.056413033,April-June,8-14 nights,Air,VFR
9014.999352,9.999999535,April-June,8-14 nights,Air,Study
744.8954053,2,April-June,8-14 nights,Air,Miscellaneous
1104.15477,17.06137393,April-June,15+  nights,Air,Holiday
1111.648878,38.38558357,April-June,15+  nights,Air,VFR
2764.999992,54.99999977,April-June,15+  nights,Air,Miscellaneous
750,15,April-June,15+  nights,Sea,Holiday
814.9999834,3,April-June,1-3  nights,Air,Business
614.9999896,3.000000123,April-June,1-3  nights,Air,VFR
615.0000048,7,April-June,4-7  nights,Air,Holiday
1622.282012,8.11120456,April-June,4-7  nights,Air,Business
2515.000049,4.99999976,April-June,4-7  nights,Air,VFR
114.9999949,35.00000051,April-June,15+  nights,Air,VFR
62.19254601,2.939008514,April-June,1-3  nights,Air,Holiday
1359.949636,1.965060022,April-June,1-3  nights,Air,Business
992.6754194,2.244336185,April-June,1-3  nights,Air,VFR
623.3394825,1.435293612,April-June,1-3  nights,Air,Miscellaneous
979.9999902,2.999999837,April-June,1-3  nights,Tunnel,Miscellaneous
1630.31541,5.369460394,April-June,4-7  nights,Air,Holiday
1548.977386,3.314638457,April-June,4-7  nights,Air,Business
716.2661882,4.281548807,April-June,4-7  nights,Air,VFR
1540.208882,4.361437971,April-June,4-7  nights,Air,Miscellaneous
2178.454757,9.866082384,April-June,8-14 nights,Air,Holiday
1242.911593,7.33333361,April-June,8-14 nights,Air,Business
1131.170381,10.78255834,April-June,8-14 nights,Air,VFR
2109.521983,36.2229954,April-June,15+  nights,Air,Holiday
1581.039192,16.06795798,April-June,15+  nights,Air,Business
1146.349689,22.74769365,April-June,15+  nights,Air,VFR
1514.999993,3,April-June,1-3  nights,Air,Holiday
75,2,April-June,1-3  nights,Air,VFR
281.4330001,5,April-June,4-7  nights,Air,Business
515.0000201,7.000000098,April-June,4-7  nights,Air,VFR
1042.09761,6.00000015,April-June,8-14 nights,Air,Business
1015.000029,8,April-June,8-14 nights,Air,VFR
659.7969351,8,April-June,8-14 nights,Air,Miscellaneous
1014.999952,34.00000083,April-June,15+  nights,Air,VFR
162.2098949,3.245606551,April-June,1-3  nights,Air,Holiday
1411.325011,2.115353747,April-June,1-3  nights,Air,Business
34.99753183,1.930737434,April-June,1-3  nights,Air,VFR
372.7051183,1.74812564,April-June,1-3  nights,Air,Miscellaneous
128.0586307,1,April-June,4-7  nights,Air,Holiday
1980.827028,5.858150631,April-June,4-7  nights,Air,Business
862.6840057,5.462374742,April-June,4-7  nights,Air,VFR
832.0161212,4.999999932,April-June,4-7  nights,Air,Miscellaneous
200,4,April-June,4-7  nights,Tunnel,VFR
2514.823705,15.0432865,April-June,8-14 nights,Air,Holiday
3561.349204,10.3650552,April-June,8-14 nights,Air,Business
993.6828672,9.511214032,April-June,8-14 nights,Air,VFR
3015.000052,11,April-June,8-14 nights,Air,Miscellaneous
3218.286577,32.61020437,April-June,15+  nights,Air,Holiday
9574.720154,52.14654185,April-June,15+  nights,Air,Business
249.3349466,16.51418967,April-June,15+  nights,Air,VFR
5415.999911,113.9999994,April-June,15+  nights,Air,Study
1194.68265,23.68761455,April-June,15+  nights,Air,Miscellaneous
268.3186238,2.021653366,July-September,1-3  nights,Air,Holiday
485.3879046,1.516815237,July-September,1-3  nights,Air,Business
49.99999667,1,July-September,1-3  nights,Air,Miscellaneous
239.7292783,2.390329017,July-September,1-3  nights,Sea,Holiday
33.9999992,2,July-September,1-3  nights,Sea,VFR
149.9999954,2,July-September,1-3  nights,Sea,Miscellaneous
254.7171215,1.886319195,July-September,1-3  nights,Tunnel,Holiday
35.55217547,1.163638497,July-September,1-3  nights,Tunnel,Business
240.5812873,2.10429106,July-September,1-3  nights,Tunnel,VFR
267.0000068,1,July-September,1-3  nights,Tunnel,Miscellaneous
208.8947515,3.903342512,July-September,4-7  nights,Air,Holiday
140.0000071,5.000000192,July-September,4-7  nights,Air,VFR
95.07966535,3.227247122,July-September,4-7  nights,Sea,Holiday
347.0645722,4.428457683,July-September,4-7  nights,Tunnel,Holiday
568.1079894,3.886783836,July-September,4-7  nights,Tunnel,Business
629.3109715,5.33952167,July-September,4-7  nights,Tunnel,VFR
214.0370636,5.055781654,July-September,8-14 nights,Sea,Holiday
29.99999958,8,July-September,8-14 nights,Sea,VFR
22.75152734,1.011156253,July-September,8-14 nights,Tunnel,Holiday
108.8421684,11.99999983,July-September,8-14 nights,Tunnel,VFR
6.089019521,30.33468758,July-September,15+  nights,Tunnel,Holiday
442.0000096,2,July-September,1-3  nights,Air,Holiday
325.7254447,5.570983051,July-September,4-7  nights,Air,Holiday
19.92220522,5.687160411,July-September,4-7  nights,Air,Business
1550.000026,4,July-September,4-7  nights,Tunnel,Business
232.9691747,2,July-September,8-14 nights,Sea,Holiday
318.5606004,2.841015561,July-September,1-3  nights,Air,Holiday
439.0478265,1.63016771,July-September,1-3  nights,Air,Business
246.0191738,2.035121908,July-September,1-3  nights,Air,VFR
101.7382931,1.6264019,July-September,1-3  nights,Air,Miscellaneous
154.0623216,1.755833648,July-September,1-3  nights,Sea,Holiday
168.8161034,2.843725208,July-September,1-3  nights,Sea,VFR
164.9999926,1,July-September,1-3  nights,Sea,Miscellaneous
286.3209177,2.159986795,July-September,1-3  nights,Tunnel,Holiday
509.6787437,1.618014032,July-September,1-3  nights,Tunnel,Business
203.1858639,1.996242892,July-September,1-3  nights,Tunnel,VFR
574.5561302,6.201251092,July-September,4-7  nights,Air,Holiday
534.5839251,5.089135491,July-September,4-7  nights,Air,Business
264.449455,4.460115768,July-September,4-7  nights,Air,VFR
1365.99997,4,July-September,4-7  nights,Air,Miscellaneous
631.0992263,5.023395471,July-September,4-7  nights,Sea,Holiday
99.32278542,3.289741609,July-September,4-7  nights,Sea,VFR
603.1524681,5.090390743,July-September,4-7  nights,Tunnel,Holiday
979.6196639,4.209606413,July-September,4-7  nights,Tunnel,Business
244.4561294,5.2609372,July-September,4-7  nights,Tunnel,VFR
312.6037478,10.98891619,July-September,8-14 nights,Air,Holiday
695.5468443,13.59740801,July-September,8-14 nights,Air,Business
1716.999901,13.99999899,July-September,8-14 nights,Air,Miscellaneous
418.7419067,9.210829781,July-September,8-14 nights,Sea,Holiday
393.0293086,9.646242381,July-September,8-14 nights,Tunnel,Holiday
552.1765326,12.80213036,July-September,8-14 nights,Tunnel,Business
459.8114186,11.03546093,July-September,8-14 nights,Tunnel,VFR
835.0205653,42.94589507,July-September,15+  nights,Air,Holiday
2081.122162,58.69077589,July-September,15+  nights,Air,Business
1429.522786,37.62406701,July-September,15+  nights,Air,VFR
52.83108602,6.839626831,July-September,15+  nights,Sea,VFR
361.8528137,14.10617882,July-September,15+  nights,Tunnel,Holiday
903.5615935,27.57381922,July-September,15+  nights,Tunnel,Business
668.4064482,31.91836552,July-September,15+  nights,Tunnel,VFR
339.7331892,2.360992851,July-September,1-3  nights,Air,Holiday
473.5378408,1.576933893,July-September,1-3  nights,Air,Business
173.1085716,2.586289897,July-September,1-3  nights,Air,VFR
234.7611867,1.433070037,July-September,1-3  nights,Air,Miscellaneous
249.0014098,2.730490312,July-September,1-3  nights,Sea,Holiday
125.8509197,2,July-September,1-3  nights,Sea,Business
111.3417139,1.644019941,July-September,1-3  nights,Sea,VFR
168.4083975,1.015530435,July-September,1-3  nights,Sea,Miscellaneous
192.4697533,1.42139004,July-September,1-3  nights,Tunnel,Holiday
260.4447356,2.203335486,July-September,1-3  nights,Tunnel,Business
289.8741684,2.401795793,July-September,1-3  nights,Tunnel,VFR
493.872913,4.660758301,July-September,4-7  nights,Air,Holiday
613.099551,4.866042437,July-September,4-7  nights,Air,Business
274.2964799,5.253252447,July-September,4-7  nights,Air,VFR
893.2582165,4.073140274,July-September,4-7  nights,Air,Study
74.33360529,5.448809271,July-September,4-7  nights,Air,Miscellaneous
399.9526423,4.112112821,July-September,4-7  nights,Sea,Holiday
116.5226317,3.303881759,July-September,4-7  nights,Sea,Business
203.095234,5.443233173,July-September,4-7  nights,Sea,VFR
499.3425686,4.799259249,July-September,4-7  nights,Tunnel,Holiday
285.0000052,6.000000148,July-September,4-7  nights,Tunnel,Business
81.56493136,4.271399593,July-September,4-7  nights,Tunnel,VFR
594.4709733,8.075270901,July-September,8-14 nights,Air,Holiday
547.679228,10.4801282,July-September,8-14 nights,Air,Business
356.2048903,9.083122775,July-September,8-14 nights,Air,VFR
775.8585721,8.146281192,July-September,8-14 nights,Air,Study
247.5159811,4.38898994,July-September,8-14 nights,Sea,Holiday
256.413407,13.80976701,July-September,8-14 nights,Sea,VFR
212.1735306,3.971602214,July-September,8-14 nights,Tunnel,Holiday
597.0784327,9.710972998,July-September,15+  nights,Air,Holiday
310.0301668,15.81362149,July-September,15+  nights,Air,Business
2540.426377,21.38398601,July-September,15+  nights,Air,Study
173.1492125,8.191429821,July-September,15+  nights,Sea,Holiday
268.9910402,11.83694358,July-September,15+  nights,Sea,VFR
308.9560881,18.20900801,July-September,15+  nights,Tunnel,Holiday
0,126.260721,July-September,15+  nights,Tunnel,VFR
465.4537972,2.56484946,July-September,1-3  nights,Air,Holiday
594.1265498,2.960428401,July-September,1-3  nights,Air,Business
174.4062097,2.559738699,July-September,1-3  nights,Air,VFR
272.4398645,1.82101961,July-September,1-3  nights,Air,Miscellaneous
67.17036805,0.956390872,July-September,1-3  nights,Sea,Holiday
50.00000119,3,July-September,1-3  nights,Sea,VFR
100.0000024,2,July-September,1-3  nights,Sea,Miscellaneous
442.8844844,0.956390899,July-September,1-3  nights,Tunnel,Holiday
458.1820318,5.228729476,July-September,4-7  nights,Air,Holiday
664.662614,7.568300292,July-September,4-7  nights,Air,Business
345.9654636,5.015852125,July-September,4-7  nights,Air,VFR
869.4202976,6.727503355,July-September,4-7  nights,Air,Study
1221.367806,9.414706365,July-September,4-7  nights,Air,Miscellaneous
408.244809,3.825563566,July-September,4-7  nights,Sea,Holiday
395.869684,6.054182817,July-September,4-7  nights,Tunnel,Holiday
476.5455935,9.116832217,July-September,8-14 nights,Air,Holiday
1849.00099,22.85560278,July-September,8-14 nights,Air,Business
338.6037272,11.20987258,July-September,8-14 nights,Air,VFR
1425.358639,11.34821042,July-September,8-14 nights,Air,Study
19.94163405,1.912781746,July-September,8-14 nights,Sea,Holiday
250,12,July-September,8-14 nights,Sea,Business
403.9429988,29.14886302,July-September,15+  nights,Air,Holiday
7514.601509,50.69051038,July-September,15+  nights,Air,Business
645.6590269,22.33575494,July-September,15+  nights,Air,VFR
1708.392772,51.48105108,July-September,15+  nights,Air,Study
1453.510859,31.81527003,July-September,15+  nights,Air,Miscellaneous
335.4546508,2.366160863,July-September,1-3  nights,Air,Holiday
306.2208211,1.370949664,July-September,1-3  nights,Air,Business
205.0440759,2.704803026,July-September,1-3  nights,Air,VFR
303.5802338,1.816091251,July-September,1-3  nights,Air,Miscellaneous
317.5509705,2.51493614,July-September,1-3  nights,Sea,Holiday
112.2922653,1,July-September,1-3  nights,Sea,Business
179.4100023,1,July-September,1-3  nights,Sea,VFR
174.9999984,2,July-September,1-3  nights,Sea,Miscellaneous
432.0929751,2.656472155,July-September,1-3  nights,Tunnel,Holiday
17.37059809,1,July-September,1-3  nights,Tunnel,Business
104.1746122,2.206675258,July-September,1-3  nights,Tunnel,VFR
584.8433504,4.404291746,July-September,4-7  nights,Air,Holiday
870.2820408,4.590433882,July-September,4-7  nights,Air,Business
289.361449,5.23853196,July-September,4-7  nights,Air,VFR
371.3110627,4.184007334,July-September,4-7  nights,Sea,Holiday
233.0000001,4,July-September,4-7  nights,Sea,VFR
355.8608766,4.038479786,July-September,4-7  nights,Tunnel,Holiday
134.5759254,4.407805856,July-September,4-7  nights,Tunnel,Business
317.6798111,4.993022091,July-September,4-7  nights,Tunnel,VFR
123.6803744,6.821324806,July-September,8-14 nights,Air,Holiday
213.8094283,7.925439949,July-September,8-14 nights,Air,Business
169.5916663,6.555297156,July-September,8-14 nights,Air,VFR
234.0432343,4.562646471,July-September,8-14 nights,Sea,Holiday
500,14.00000013,July-September,8-14 nights,Sea,VFR
271.9245141,12.45814685,July-September,8-14 nights,Tunnel,Holiday
650.0000037,11.9999997,July-September,8-14 nights,Tunnel,VFR
1983.952473,39.62719939,July-September,15+  nights,Air,Business
1765.064762,45.20788357,July-September,15+  nights,Air,VFR
1914.999915,22.99999911,July-September,15+  nights,Air,Miscellaneous
100.5644317,8.839096413,July-September,15+  nights,Sea,Holiday
302.9061657,2.665199014,July-September,1-3  nights,Air,Holiday
536.4636073,1.65044667,July-September,1-3  nights,Air,Business
194.1144518,2.311735454,July-September,1-3  nights,Air,VFR
1066.999943,2.999999937,July-September,1-3  nights,Air,Study
993.698739,1.990284188,July-September,1-3  nights,Air,Miscellaneous
109.9999997,3.000000064,July-September,1-3  nights,Sea,Holiday
604.4578116,5.009429047,July-September,4-7  nights,Air,Holiday
781.4808261,4.200637852,July-September,4-7  nights,Air,Business
91.49558607,4.285507202,July-September,4-7  nights,Air,VFR
274.1237782,4.975710348,July-September,4-7  nights,Air,Miscellaneous
333.9999931,6.999999779,July-September,4-7  nights,Sea,Holiday
321.4562443,4.523357979,July-September,8-14 nights,Air,Holiday
267.3181545,8.430155314,July-September,8-14 nights,Air,VFR
815.0000011,10.99999963,July-September,8-14 nights,Air,Study
114.0157984,16.829782,July-September,15+  nights,Air,VFR
144.4481567,1.462048748,July-September,1-3  nights,Air,Holiday
667.0346971,2.421285219,July-September,1-3  nights,Air,Business
174.3573833,1.94109289,July-September,1-3  nights,Air,VFR
215.0000088,1,July-September,1-3  nights,Air,Miscellaneous
6.000000102,1,July-September,1-3  nights,Sea,Business
739.0557797,5.587752869,July-September,4-7  nights,Air,Holiday
2014.999958,6.00000014,July-September,4-7  nights,Air,Business
407.9325435,3.882185821,July-September,4-7  nights,Air,VFR
1293.130325,5.478361249,July-September,4-7  nights,Air,Miscellaneous
